tox,Lg,Vds,Vgs,Id
1,50,0.3,0.2,2.37E-05
1,50,0.3,0.3,4.39E-05
1,50,0.3,0.4,8.15E-05
1,50,0.3,0.5,0.00015111
1,50,0.3,0.6,0.00031881
1,50,0.3,0.7,0.00057165
1,50,0.3,0.8,0.00070026
1,50,0.3,0.9,0.00074801
1,50,0.3,1,0.00077741
1,50,0.3,1.1,0.00079957
1,50,0.3,1.2,0.00081621
1,50,0.3,1.3,0.00082856
1,50,0.3,1.4,0.00083863
1,50,0.3,1.5,0.00084752
1,50,0.3,1.6,0.00085479
1,50,0.3,1.7,0.00086105
1,50,0.3,1.8,0.00086681
1,50,0.3,1.9,0.00087215
1,50,0.3,2,0.00087711
1,50,0.35,0,8.69E-06
1,50,0.35,0.1,1.54E-05
1,50,0.35,0.2,2.75E-05
1,50,0.35,0.3,4.90E-05
1,50,0.35,0.4,8.89E-05
1,50,0.35,0.5,0.000167261
1,50,0.35,0.6,0.000345324
1,50,0.35,0.7,0.000610709
1,50,0.35,0.8,0.000794529
1,50,0.35,0.9,0.00086249
1,50,0.35,1,0.000898769
1,50,0.35,1.1,0.000925293
1,50,0.35,1.2,0.000946114
1,50,0.35,1.3,0.000960856
1,50,0.35,1.4,0.000973677
1,50,0.35,1.5,0.000984664
1,50,0.35,1.6,0.000993311
1,50,0.35,1.7,0.00100115
1,50,0.35,1.8,0.00100831
1,50,0.35,1.9,0.0010149
1,50,0.35,2,0.00102101
1,50,0.4,0,1.14E-05
1,50,0.4,0.1,1.96E-05
1,50,0.4,0.2,3.35E-05
1,50,0.4,0.3,5.75E-05
1,50,0.4,0.4,0.00010001
1,50,0.4,0.5,0.000180071
1,50,0.4,0.6,0.000359092
1,50,0.4,0.65,0.00050496
1,50,0.4,0.7,0.000645058
1,50,0.4,0.8,0.000876237
1,50,0.4,0.9,0.00096872
1,50,0.4,1,0.00101842
1,50,0.4,1.1,0.00105039
1,50,0.4,1.2,0.00107328
1,50,0.4,1.3,0.00109186
1,50,0.4,1.4,0.00110676
1,50,0.4,1.5,0.00111886
1,50,0.4,1.6,0.00112962
1,50,0.4,1.7,0.00113928
1,50,0.4,1.8,0.00114804
1,50,0.4,1.9,0.00115571
1,50,0.4,2,0.00116225
1,50,0.45,0,1.48E-05
1,50,0.45,0.1,2.45E-05
1,50,0.45,0.2,4.05E-05
1,50,0.45,0.3,6.71E-05
1,50,0.45,0.4,0.000112703
1,50,0.45,0.5,0.000195611
1,50,0.45,0.6,0.000372944
1,50,0.45,0.7,0.000669075
1,50,0.45,0.8,0.000932522
1,50,0.45,0.9,0.00106938
1,50,0.45,1,0.00113293
1,50,0.45,1.1,0.00117338
1,50,0.45,1.2,0.00120136
1,50,0.45,1.3,0.00122123
1,50,0.45,1.4,0.00123821
1,50,0.45,1.5,0.0012531
1,50,0.45,1.6,0.00126542
1,50,0.45,1.7,0.00127574
1,50,0.45,1.8,0.00128515
1,50,0.45,1.9,0.00129366
1,50,0.45,2,0.00130144
1,50,0.5,0,1.84E-05
1,50,0.5,0.1,2.97E-05
1,50,0.5,0.2,4.78E-05
1,50,0.5,0.3,7.70E-05
1,50,0.5,0.4,0.000125668
1,50,0.5,0.5,0.000211605
1,50,0.5,0.6,0.000388564
1,50,0.5,0.7,0.000686106
1,50,0.5,0.8,0.000981003
1,50,0.5,0.9,0.0011663
1,50,0.5,1,0.00124109
1,50,0.5,1.1,0.0012922
1,50,0.5,1.2,0.00132624
1,50,0.5,1.3,0.00135175
1,50,0.5,1.4,0.00136989
1,50,0.5,1.5,0.00138543
1,50,0.5,1.6,0.00139932
1,50,0.5,1.7,0.00141178
1,50,0.5,1.8,0.00142302
1,50,0.5,1.9,0.00143198
1,50,0.5,2,0.00144021
1,50,0.6,0,2.60E-05
1,50,0.6,0.1,4.00E-05
1,50,0.6,0.2,6.16E-05
1,50,0.6,0.3,9.52E-05
1,50,0.6,0.4,0.000149303
1,50,0.6,0.5,0.000241172
1,50,0.6,0.6,0.000418857
1,50,0.6,0.7,0.000722479
1,50,0.6,0.8,0.00102444
1,50,0.6,0.9,0.00128484
1,50,0.6,1,0.00144291
1,50,0.6,1.1,0.00151539
1,50,0.6,1.2,0.00156609
1,50,0.6,1.3,0.00160274
1,50,0.6,1.4,0.00162872
1,50,0.6,1.5,0.0016513
1,50,0.6,1.6,0.00166979
1,50,0.6,1.7,0.00168298
1,50,0.6,1.8,0.00169491
1,50,0.6,1.9,0.00170569
1,50,0.6,2,0.00171574
1,50,0.7,0,3.31E-05
1,50,0.7,0.1,4.97E-05
1,50,0.7,0.2,7.44E-05
1,50,0.7,0.3,0.000111911
1,50,0.7,0.4,0.000170627
1,50,0.7,0.5,0.000267334
1,50,0.7,0.6,0.000445796
1,50,0.7,0.7,0.000756202
1,50,0.7,0.8,0.00107001
1,50,0.7,0.9,0.00134867
1,50,0.7,1,0.00157949
1,50,0.7,1.1,0.00169155
1,50,0.7,1.2,0.00177067
1,50,0.7,1.3,0.00183101
1,50,0.7,1.4,0.00187202
1,50,0.7,1.5,0.00190382
1,50,0.7,1.6,0.00192852
1,50,0.7,1.7,0.00194802
1,50,0.7,1.8,0.0019651
1,50,0.7,1.9,0.00198036
1,50,0.7,2,0.00199304
1,50,0.8,0,4.06E-05
1,50,0.8,0.1,5.94E-05
1,50,0.8,0.2,8.69E-05
1,50,0.8,0.3,0.000127848
1,50,0.8,0.4,0.000190617
1,50,0.8,0.5,0.000291572
1,50,0.8,0.6,0.000471268
1,50,0.8,0.7,0.000784071
1,50,0.8,0.8,0.00110761
1,50,0.8,0.9,0.00140649
1,50,0.8,1,0.00166514
1,50,0.8,1.1,0.00184022
1,50,0.8,1.2,0.0019418
1,50,0.8,1.3,0.00201962
1,50,0.8,1.4,0.00207544
1,50,0.8,1.5,0.00211896
1,50,0.8,1.6,0.00215493
1,50,0.8,1.7,0.00218283
1,50,0.8,1.8,0.00220608
1,50,0.8,1.9,0.00222571
1,50,0.8,2,0.00224335
1,50,0.9,0,4.80E-05
1,50,0.9,0.1,6.89E-05
1,50,0.9,0.2,9.90E-05
1,50,0.9,0.3,0.000143113
1,50,0.9,0.4,0.000209542
1,50,0.9,0.5,0.00031428
1,50,0.9,0.6,0.000495148
1,50,0.9,0.7,0.000811969
1,50,0.9,0.8,0.00114523
1,50,0.9,0.9,0.00145806
1,50,0.9,1,0.00173048
1,50,0.9,1.1,0.00195954
1,50,0.9,1.2,0.00209502
1,50,0.9,1.3,0.00219184
1,50,0.9,1.4,0.00226674
1,50,0.9,1.5,0.00232309
1,50,0.9,1.6,0.00236923
1,50,0.9,1.7,0.00240505
1,50,0.9,1.8,0.00243245
1,50,0.9,1.9,0.00245649
1,50,0.9,2,0.00247787
1,50,1,0,5.55E-05
1,50,1,0.1,7.84E-05
1,50,1,0.2,0.000110855
1,50,1,0.3,0.00015783
1,50,1,0.4,0.00022766
1,50,1,0.5,0.000335874
1,50,1,0.6,0.000517927
1,50,1,0.7,0.000835938
1,50,1,0.8,0.00117587
1,50,1,0.9,0.00149954
1,50,1,1,0.00177749
1,50,1,1.1,0.00203303
1,50,1,1.2,0.00222409
1,50,1,1.3,0.00234709
1,50,1,1.4,0.00244224
1,50,1,1.5,0.00251386
1,50,1,1.6,0.00257082
1,50,1,1.7,0.00261494
1,50,1,1.8,0.00265173
1,50,1,1.9,0.00268084
1,50,1,2,0.00270659
