tch,mch,tox,ub,vg,e0,e1,e2
4.00E-09,0.08,1.00E-09,3.5,-0.8,0.96773,1.4954,2.4211
4.00E-09,0.08,1.00E-09,3.5,-0.7,0.86775,1.3954,2.3212
4.00E-09,0.08,1.00E-09,3.5,-0.6,0.7677,1.2953,2.2211
4.00E-09,0.08,1.00E-09,3.5,-0.5,0.66767,1.1953,2.1211
4.00E-09,0.08,1.00E-09,3.5,-0.4,0.56769,1.0953,2.0211
4.00E-09,0.08,1.00E-09,3.5,-0.3,0.46776,0.9954,1.9212
4.00E-09,0.08,1.00E-09,3.5,-0.2,0.36774,0.89538,1.8211
4.00E-09,0.08,1.00E-09,3.5,-0.1,0.2677,0.79534,1.7211
4.00E-09,0.08,1.00E-09,3.5,0,0.16867,0.69631,1.6221
4.00E-09,0.08,1.00E-09,3.5,0.1,0.071132,0.59868,1.5244
4.00E-09,0.08,1.00E-09,3.5,0.2,-0.0081755,0.51807,1.4437
4.00E-09,0.08,1.00E-09,3.5,0.3,-0.063572,0.45988,1.3853
4.00E-09,0.08,1.00E-09,3.5,0.4,-0.11376,0.40659,1.3317
4.00E-09,0.08,1.00E-09,3.5,0.5,-0.16318,0.35403,1.2789
4.00E-09,0.08,1.00E-09,3.5,0.6,-0.2125,0.30157,1.2262
4.00E-09,0.08,1.00E-09,3.5,0.7,-0.26183,0.24912,1.1736
4.00E-09,0.08,1.00E-09,3.5,0.8,-0.31118,0.19667,1.1209
4.00E-09,0.08,1.00E-09,3.5,0.9,-0.36051,0.14425,1.0683
4.00E-09,0.08,1.00E-09,3.5,1,-0.40961,0.092082,1.0159
4.00E-09,0.08,1.00E-09,3.5,1.1,-0.45712,0.041503,0.96505
4.00E-09,0.08,1.00E-09,3.5,1.2,-0.49936,-0.0038144,0.91937
4.00E-09,0.08,1.00E-09,3.5,1.3,-0.53565,-0.043199,0.87949
4.00E-09,0.08,1.00E-09,3.5,1.4,-0.56928,-0.079918,0.84222
4.00E-09,0.08,1.00E-09,3.5,1.5,-0.60215,-0.11586,0.80571
4.00E-09,0.08,1.00E-09,3.5,1.6,-0.63483,-0.15161,0.76939
4.00E-09,0.08,1.00E-09,3.5,1.7,-0.66748,-0.18731,0.73312
4.00E-09,0.08,1.00E-09,3.5,1.8,-0.70014,-0.22302,0.69686
4.00E-09,0.08,1.00E-09,3.5,1.9,-0.73283,-0.25873,0.66059
4.00E-09,0.08,1.00E-09,3.5,2,-0.76554,-0.29445,0.62432
4.00E-09,0.08,1.00E-09,3.5,2.1,-0.79828,-0.33018,0.58804
4.00E-09,0.08,1.00E-09,3.5,2.2,-0.83104,-0.36593,0.55175
4.00E-09,0.08,1.00E-09,3.5,2.3,-0.86383,-0.40169,0.51545
4.00E-09,0.08,1.00E-09,3.5,2.4,-0.89664,-0.43746,0.47914
4.00E-09,0.08,1.00E-09,3.5,2.5,-0.92948,-0.47324,0.44283
4.00E-09,0.08,1.00E-09,3.5,2.6,-0.96235,-0.50903,0.4065
4.00E-09,0.08,1.00E-09,3.5,2.7,-0.99524,-0.54484,0.37015
4.00E-09,0.08,1.00E-09,3.5,2.8,-1.0282,-0.58065,0.33379
4.00E-09,0.08,1.00E-09,3.5,2.9,-1.0611,-0.61649,0.29742
4.00E-09,0.08,1.00E-09,3.5,3,-1.0941,-0.65233,0.26103
6.00E-09,0.08,1.00E-09,3.5,-1,1.0877,1.3584,1.8221
6.00E-09,0.08,1.00E-09,3.5,-0.9,0.98768,1.2584,1.7221
6.00E-09,0.08,1.00E-09,3.5,-0.8,0.8877,1.1584,1.6221
6.00E-09,0.08,1.00E-09,3.5,-0.7,0.78772,1.0584,1.5221
6.00E-09,0.08,1.00E-09,3.5,-0.6,0.68767,0.95837,1.422
6.00E-09,0.08,1.00E-09,3.5,-0.5,0.58764,0.85835,1.322
6.00E-09,0.08,1.00E-09,3.5,-0.4,0.48765,0.75836,1.222
6.00E-09,0.08,1.00E-09,3.5,-0.3,0.38773,0.65843,1.1221
6.00E-09,0.08,1.00E-09,3.5,-0.2,0.28771,0.55842,1.0221
6.00E-09,0.08,1.00E-09,3.5,-0.1,0.1877,0.4584,0.92207
6.00E-09,0.08,1.00E-09,3.5,0,0.088735,0.35943,0.82311
6.00E-09,0.08,1.00E-09,3.5,0.1,0.0061051,0.2755,0.73909
6.00E-09,0.08,1.00E-09,3.5,0.2,-0.049955,0.21596,0.67936
6.00E-09,0.08,1.00E-09,3.5,0.3,-0.098131,0.16373,0.62693
6.00E-09,0.08,1.00E-09,3.5,0.4,-0.14495,0.1128,0.57585
6.00E-09,0.08,1.00E-09,3.5,0.5,-0.19085,0.062832,0.52575
6.00E-09,0.08,1.00E-09,3.5,0.6,-0.23335,0.016304,0.47904
6.00E-09,0.08,1.00E-09,3.5,0.7,-0.26968,-0.024007,0.43842
6.00E-09,0.08,1.00E-09,3.5,0.8,-0.30196,-0.060221,0.40184
6.00E-09,0.08,1.00E-09,3.5,0.9,-0.33285,-0.094991,0.36672
6.00E-09,0.08,1.00E-09,3.5,1,-0.36339,-0.12936,0.33203
6.00E-09,0.08,1.00E-09,3.5,1.1,-0.39389,-0.16364,0.29748
6.00E-09,0.08,1.00E-09,3.5,1.2,-0.42443,-0.19791,0.26298
6.00E-09,0.08,1.00E-09,3.5,1.3,-0.45505,-0.23219,0.22851
6.00E-09,0.08,1.00E-09,3.5,1.4,-0.48574,-0.2665,0.19407
6.00E-09,0.08,1.00E-09,3.5,1.5,-0.5165,-0.30081,0.15967
6.00E-09,0.08,1.00E-09,3.5,1.6,-0.54729,-0.33511,0.12533
6.00E-09,0.08,1.00E-09,3.5,1.7,-0.57803,-0.3693,0.091133
6.00E-09,0.08,1.00E-09,3.5,1.8,-0.60838,-0.40308,0.05741
6.00E-09,0.08,1.00E-09,3.5,1.9,-0.63754,-0.43568,0.024954
6.00E-09,0.08,1.00E-09,3.5,2,-0.66451,-0.46617,-0.0052791
6.00E-09,0.08,1.00E-09,3.5,2.1,-0.68935,-0.49459,-0.033312
6.00E-09,0.08,1.00E-09,3.5,2.2,-0.71293,-0.52179,-0.060014
6.00E-09,0.08,1.00E-09,3.5,2.3,-0.73598,-0.54846,-0.086094
6.00E-09,0.08,1.00E-09,3.5,2.4,-0.75887,-0.57493,-0.11191
6.00E-09,0.08,1.00E-09,3.5,2.5,-0.78174,-0.60135,-0.1376
6.00E-09,0.08,1.00E-09,3.5,2.6,-0.80465,-0.62777,-0.16322
6.00E-09,0.08,1.00E-09,3.5,2.7,-0.82762,-0.65421,-0.1888
6.00E-09,0.08,1.00E-09,3.5,2.8,-0.85066,-0.68068,-0.21434
6.00E-09,0.08,1.00E-09,3.5,2.9,-0.87378,-0.70718,-0.23985
6.00E-09,0.08,1.00E-09,3.5,3,-0.89697,-0.73372,-0.26533
8.00E-09,0.08,1.00E-09,3.5,-1,1.0537,1.219,1.4989
8.00E-09,0.08,1.00E-09,3.5,-0.9,0.95367,1.119,1.3989
8.00E-09,0.08,1.00E-09,3.5,-0.8,0.85368,1.019,1.2989
8.00E-09,0.08,1.00E-09,3.5,-0.7,0.75371,0.91906,1.1989
8.00E-09,0.08,1.00E-09,3.5,-0.6,0.65365,0.81901,1.0988
8.00E-09,0.08,1.00E-09,3.5,-0.5,0.55362,0.71898,0.99881
8.00E-09,0.08,1.00E-09,3.5,-0.4,0.45364,0.619,0.89882
8.00E-09,0.08,1.00E-09,3.5,-0.3,0.35371,0.51907,0.79889
8.00E-09,0.08,1.00E-09,3.5,-0.2,0.2537,0.41906,0.69888
8.00E-09,0.08,1.00E-09,3.5,-0.1,0.15377,0.31912,0.59894
8.00E-09,0.08,1.00E-09,3.5,0,0.057165,0.22229,0.50209
8.00E-09,0.08,1.00E-09,3.5,0.1,-0.01314,0.14931,0.42892
8.00E-09,0.08,1.00E-09,3.5,0.2,-0.062676,0.095187,0.37452
8.00E-09,0.08,1.00E-09,3.5,0.3,-0.10639,0.046583,0.32568
8.00E-09,0.08,1.00E-09,3.5,0.4,-0.14487,0.0032678,0.28209
8.00E-09,0.08,1.00E-09,3.5,0.5,-0.17757,-0.034143,0.24432
8.00E-09,0.08,1.00E-09,3.5,0.6,-0.20736,-0.068513,0.20961
8.00E-09,0.08,1.00E-09,3.5,0.7,-0.23628,-0.10188,0.17599
8.00E-09,0.08,1.00E-09,3.5,0.8,-0.26505,-0.13497,0.14275
8.00E-09,0.08,1.00E-09,3.5,0.9,-0.29385,-0.16796,0.10973
8.00E-09,0.08,1.00E-09,3.5,1,-0.32257,-0.20075,0.077009
8.00E-09,0.08,1.00E-09,3.5,1.1,-0.35078,-0.23295,0.045029
8.00E-09,0.08,1.00E-09,3.5,1.2,-0.37757,-0.26371,0.01466
8.00E-09,0.08,1.00E-09,3.5,1.3,-0.40228,-0.29242,-0.013438
8.00E-09,0.08,1.00E-09,3.5,1.4,-0.42531,-0.31947,-0.039631
8.00E-09,0.08,1.00E-09,3.5,1.5,-0.44747,-0.34562,-0.064721
8.00E-09,0.08,1.00E-09,3.5,1.6,-0.46934,-0.37141,-0.089262
8.00E-09,0.08,1.00E-09,3.5,1.7,-0.49118,-0.39709,-0.11352
8.00E-09,0.08,1.00E-09,3.5,1.8,-0.51312,-0.42276,-0.13761
8.00E-09,0.08,1.00E-09,3.5,1.9,-0.5352,-0.44848,-0.16157
8.00E-09,0.08,1.00E-09,3.5,2,-0.55743,-0.47424,-0.18542
8.00E-09,0.08,1.00E-09,3.5,2.1,-0.57983,-0.50007,-0.20918
8.00E-09,0.08,1.00E-09,3.5,2.2,-0.60239,-0.52595,-0.23283
8.00E-09,0.08,1.00E-09,3.5,2.3,-0.62511,-0.55188,-0.25637
8.00E-09,0.08,1.00E-09,3.5,2.4,-0.64795,-0.57783,-0.27978
8.00E-09,0.08,1.00E-09,3.5,2.5,-0.67087,-0.60376,-0.30301
8.00E-09,0.08,1.00E-09,3.5,2.6,-0.69373,-0.62955,-0.32593
8.00E-09,0.08,1.00E-09,3.5,2.7,-0.71631,-0.65496,-0.34829
8.00E-09,0.08,1.00E-09,3.5,2.8,-0.73825,-0.67968,-0.36976
8.00E-09,0.08,1.00E-09,3.5,2.9,-0.75936,-0.70352,-0.39011
8.00E-09,0.08,1.00E-09,3.5,3,-0.77972,-0.72654,-0.40942
1.00E-08,0.08,1.00E-09,3.5,-1,1.0361,1.1477,1.3355
1.00E-08,0.08,1.00E-09,3.5,-0.9,0.93607,1.0477,1.2355
1.00E-08,0.08,1.00E-09,3.5,-0.8,0.83608,0.94773,1.1355
1.00E-08,0.08,1.00E-09,3.5,-0.7,0.73611,0.84775,1.0355
1.00E-08,0.08,1.00E-09,3.5,-0.6,0.63605,0.7477,0.93549
1.00E-08,0.08,1.00E-09,3.5,-0.5,0.53603,0.64767,0.83546
1.00E-08,0.08,1.00E-09,3.5,-0.4,0.43604,0.54769,0.73547
1.00E-08,0.08,1.00E-09,3.5,-0.3,0.33611,0.44776,0.63555
1.00E-08,0.08,1.00E-09,3.5,-0.2,0.23611,0.34776,0.53554
1.00E-08,0.08,1.00E-09,3.5,-0.1,0.1363,0.24792,0.43571
1.00E-08,0.08,1.00E-09,3.5,0,0.042629,0.15369,0.34143
1.00E-08,0.08,1.00E-09,3.5,0.1,-0.020314,0.087064,0.27451
1.00E-08,0.08,1.00E-09,3.5,0.2,-0.064604,0.037435,0.22453
1.00E-08,0.08,1.00E-09,3.5,0.3,-0.10051,-0.0039089,0.18284
1.00E-08,0.08,1.00E-09,3.5,0.4,-0.13084,-0.039472,0.14696
1.00E-08,0.08,1.00E-09,3.5,0.5,-0.15882,-0.072443,0.1138
1.00E-08,0.08,1.00E-09,3.5,0.6,-0.18608,-0.10445,0.081803
1.00E-08,0.08,1.00E-09,3.5,0.7,-0.21284,-0.13574,0.050745
1.00E-08,0.08,1.00E-09,3.5,0.8,-0.23852,-0.16582,0.021188
1.00E-08,0.08,1.00E-09,3.5,0.9,-0.26245,-0.19408,-0.0061933
1.00E-08,0.08,1.00E-09,3.5,1,-0.28478,-0.22068,-0.031529
1.00E-08,0.08,1.00E-09,3.5,1.1,-0.30626,-0.24632,-0.055525
1.00E-08,0.08,1.00E-09,3.5,1.2,-0.32747,-0.27155,-0.078764
1.00E-08,0.08,1.00E-09,3.5,1.3,-0.34875,-0.29667,-0.10156
1.00E-08,0.08,1.00E-09,3.5,1.4,-0.37023,-0.32179,-0.12405
1.00E-08,0.08,1.00E-09,3.5,1.5,-0.39196,-0.34696,-0.14627
1.00E-08,0.08,1.00E-09,3.5,1.6,-0.41389,-0.37215,-0.16822
1.00E-08,0.08,1.00E-09,3.5,1.7,-0.43596,-0.39728,-0.18981
1.00E-08,0.08,1.00E-09,3.5,1.8,-0.45797,-0.42219,-0.21086
1.00E-08,0.08,1.00E-09,3.5,1.9,-0.47965,-0.4466,-0.23109
1.00E-08,0.08,1.00E-09,3.5,2,-0.50075,-0.4703,-0.25023
1.00E-08,0.08,1.00E-09,3.5,2.1,-0.52125,-0.49327,-0.26826
1.00E-08,0.08,1.00E-09,3.5,2.2,-0.54137,-0.5157,-0.28538
1.00E-08,0.08,1.00E-09,3.5,2.3,-0.56133,-0.53783,-0.30186
1.00E-08,0.08,1.00E-09,3.5,2.4,-0.58133,-0.55983,-0.3179
1.00E-08,0.08,1.00E-09,3.5,2.5,-0.60147,-0.58182,-0.33364
1.00E-08,0.08,1.00E-09,3.5,2.6,-0.6218,-0.60385,-0.34915
1.00E-08,0.08,1.00E-09,3.5,2.7,-0.64235,-0.62596,-0.36449
1.00E-08,0.08,1.00E-09,3.5,2.8,-0.66311,-0.64814,-0.37969
1.00E-08,0.08,1.00E-09,3.5,2.9,-0.68408,-0.67041,-0.39476
1.00E-08,0.08,1.00E-09,3.5,3,-0.70524,-0.69277,-0.40972
2.00E-09,0.08,2.00E-09,3.5,-1,1.4459,2.9608,4.7403
2.00E-09,0.08,2.00E-09,3.5,-0.9,1.3459,2.8608,4.6403
2.00E-09,0.08,2.00E-09,3.5,-0.8,1.2459,2.7608,4.5403
2.00E-09,0.08,2.00E-09,3.5,-0.7,1.1459,2.6608,4.4403
2.00E-09,0.08,2.00E-09,3.5,-0.6,1.0458,2.5608,4.3403
2.00E-09,0.08,2.00E-09,3.5,-0.5,0.94582,2.4608,4.2402
2.00E-09,0.08,2.00E-09,3.5,-0.4,0.84583,2.3608,4.1402
2.00E-09,0.08,2.00E-09,3.5,-0.3,0.7459,2.2609,4.0403
2.00E-09,0.08,2.00E-09,3.5,-0.2,0.64589,2.1608,3.9403
2.00E-09,0.08,2.00E-09,3.5,-0.1,0.54584,2.0608,3.8403
2.00E-09,0.08,2.00E-09,3.5,0,0.44681,1.9618,3.7412
2.00E-09,0.08,2.00E-09,3.5,0.1,0.34778,1.8627,3.6422
2.00E-09,0.08,2.00E-09,3.5,0.2,0.24774,1.7627,3.5422
2.00E-09,0.08,2.00E-09,3.5,0.3,0.14786,1.6628,3.4422
2.00E-09,0.08,2.00E-09,3.5,0.4,0.052681,1.5675,3.3449
2.00E-09,0.08,2.00E-09,3.5,0.5,-0.011905,1.5019,3.2646
2.00E-09,0.08,2.00E-09,3.5,0.6,-0.055375,1.4568,3.1957
2.00E-09,0.08,2.00E-09,3.5,0.7,-0.094092,1.4162,3.1289
2.00E-09,0.08,2.00E-09,3.5,0.8,-0.13175,1.3768,3.062
2.00E-09,0.08,2.00E-09,3.5,0.9,-0.16916,1.3375,2.9948
2.00E-09,0.08,2.00E-09,3.5,1,-0.20652,1.2983,2.9272
2.00E-09,0.08,2.00E-09,3.5,1.1,-0.24386,1.2591,2.859
2.00E-09,0.08,2.00E-09,3.5,1.2,-0.28121,1.2199,2.7904
2.00E-09,0.08,2.00E-09,3.5,1.3,-0.31855,1.1807,2.7212
2.00E-09,0.08,2.00E-09,3.5,1.4,-0.3559,1.1415,2.6516
2.00E-09,0.08,2.00E-09,3.5,1.5,-0.39324,1.1023,2.5816
2.00E-09,0.08,2.00E-09,3.5,1.6,-0.43059,1.063,2.5111
2.00E-09,0.08,2.00E-09,3.5,1.7,-0.46795,1.0238,2.4402
2.00E-09,0.08,2.00E-09,3.5,1.8,-0.5053,0.98454,2.369
2.00E-09,0.08,2.00E-09,3.5,1.9,-0.54266,0.94528,2.2973
2.00E-09,0.08,2.00E-09,3.5,2,-0.58001,0.90602,2.2253
2.00E-09,0.08,2.00E-09,3.5,2.1,-0.61737,0.86674,2.1529
2.00E-09,0.08,2.00E-09,3.5,2.2,-0.65474,0.82745,2.0801
2.00E-09,0.08,2.00E-09,3.5,2.3,-0.6921,0.78815,2.007
2.00E-09,0.08,2.00E-09,3.5,2.4,-0.72947,0.74884,1.9336
2.00E-09,0.08,2.00E-09,3.5,2.5,-0.76684,0.70952,1.86
2.00E-09,0.08,2.00E-09,3.5,2.6,-0.80421,0.67018,1.7859
2.00E-09,0.08,2.00E-09,3.5,2.7,-0.84158,0.63083,1.7116
2.00E-09,0.08,2.00E-09,3.5,2.8,-0.87896,0.59147,1.637
2.00E-09,0.08,2.00E-09,3.5,2.9,-0.91634,0.55209,1.5621
2.00E-09,0.08,2.00E-09,3.5,3,-0.95372,0.5127,1.487
4.00E-09,0.08,2.00E-09,3.5,-1,1.1677,1.6953,2.6209
4.00E-09,0.08,2.00E-09,3.5,-0.9,1.0677,1.5953,2.5209
4.00E-09,0.08,2.00E-09,3.5,-0.8,0.96772,1.4953,2.4209
4.00E-09,0.08,2.00E-09,3.5,-0.7,0.86775,1.3954,2.321
4.00E-09,0.08,2.00E-09,3.5,-0.6,0.7677,1.2953,2.2209
4.00E-09,0.08,2.00E-09,3.5,-0.5,0.66767,1.1953,2.1209
4.00E-09,0.08,2.00E-09,3.5,-0.4,0.56768,1.0953,2.0209
4.00E-09,0.08,2.00E-09,3.5,-0.3,0.46775,0.99537,1.921
4.00E-09,0.08,2.00E-09,3.5,-0.2,0.36774,0.89536,1.821
4.00E-09,0.08,2.00E-09,3.5,-0.1,0.2677,0.79532,1.7209
4.00E-09,0.08,2.00E-09,3.5,0,0.16867,0.69629,1.6219
4.00E-09,0.08,2.00E-09,3.5,0.1,0.07215,0.59968,1.5253
4.00E-09,0.08,2.00E-09,3.5,0.2,0.00049596,0.527,1.4525
4.00E-09,0.08,2.00E-09,3.5,0.3,-0.044195,0.48032,1.4056
4.00E-09,0.08,2.00E-09,3.5,0.4,-0.082058,0.44022,1.3654
4.00E-09,0.08,2.00E-09,3.5,0.5,-0.11835,0.40165,1.3266
4.00E-09,0.08,2.00E-09,3.5,0.6,-0.15427,0.36344,1.2882
4.00E-09,0.08,2.00E-09,3.5,0.7,-0.19011,0.32533,1.2499
4.00E-09,0.08,2.00E-09,3.5,0.8,-0.22592,0.28724,1.2116
4.00E-09,0.08,2.00E-09,3.5,0.9,-0.26174,0.24916,1.1734
4.00E-09,0.08,2.00E-09,3.5,1,-0.29757,0.21108,1.1351
4.00E-09,0.08,2.00E-09,3.5,1.1,-0.33339,0.17302,1.0969
4.00E-09,0.08,2.00E-09,3.5,1.2,-0.36916,0.13501,1.0587
4.00E-09,0.08,2.00E-09,3.5,1.3,-0.40473,0.097211,1.0207
4.00E-09,0.08,2.00E-09,3.5,1.4,-0.43947,0.060261,0.98362
4.00E-09,0.08,2.00E-09,3.5,1.5,-0.47179,0.025767,0.94891
4.00E-09,0.08,2.00E-09,3.5,1.6,-0.50009,-0.004663,0.91819
4.00E-09,0.08,2.00E-09,3.5,1.7,-0.52491,-0.031564,0.89095
4.00E-09,0.08,2.00E-09,3.5,1.8,-0.5478,-0.056509,0.86562
4.00E-09,0.08,2.00E-09,3.5,1.9,-0.56982,-0.080574,0.84117
4.00E-09,0.08,2.00E-09,3.5,2,-0.59149,-0.10427,0.81708
4.00E-09,0.08,2.00E-09,3.5,2.1,-0.61301,-0.12781,0.79314
4.00E-09,0.08,2.00E-09,3.5,2.2,-0.63447,-0.15129,0.76926
4.00E-09,0.08,2.00E-09,3.5,2.3,-0.65592,-0.17475,0.7454
4.00E-09,0.08,2.00E-09,3.5,2.4,-0.67737,-0.1982,0.72155
4.00E-09,0.08,2.00E-09,3.5,2.5,-0.69882,-0.22164,0.6977
4.00E-09,0.08,2.00E-09,3.5,2.6,-0.72028,-0.24509,0.67385
4.00E-09,0.08,2.00E-09,3.5,2.7,-0.74174,-0.26854,0.65
4.00E-09,0.08,2.00E-09,3.5,2.8,-0.76322,-0.29199,0.62615
4.00E-09,0.08,2.00E-09,3.5,2.9,-0.7847,-0.31545,0.60228
4.00E-09,0.08,2.00E-09,3.5,3,-0.80619,-0.3389,0.57842
6.00E-09,0.08,2.00E-09,3.5,-1,1.0877,1.3584,1.822
6.00E-09,0.08,2.00E-09,3.5,-0.9,0.98768,1.2584,1.722
6.00E-09,0.08,2.00E-09,3.5,-0.8,0.88769,1.1584,1.6221
6.00E-09,0.08,2.00E-09,3.5,-0.7,0.78772,1.0584,1.5221
6.00E-09,0.08,2.00E-09,3.5,-0.6,0.68767,0.95837,1.422
6.00E-09,0.08,2.00E-09,3.5,-0.5,0.58764,0.85834,1.322
6.00E-09,0.08,2.00E-09,3.5,-0.4,0.48765,0.75835,1.222
6.00E-09,0.08,2.00E-09,3.5,-0.3,0.38772,0.65843,1.1221
6.00E-09,0.08,2.00E-09,3.5,-0.2,0.28771,0.55841,1.0221
6.00E-09,0.08,2.00E-09,3.5,-0.1,0.18771,0.45841,0.92207
6.00E-09,0.08,2.00E-09,3.5,0,0.089282,0.35995,0.82361
6.00E-09,0.08,2.00E-09,3.5,0.1,0.012512,0.28212,0.7457
6.00E-09,0.08,2.00E-09,3.5,0.2,-0.034194,0.23288,0.69631
6.00E-09,0.08,2.00E-09,3.5,0.3,-0.071524,0.19259,0.65587
6.00E-09,0.08,2.00E-09,3.5,0.4,-0.10664,0.15444,0.61759
6.00E-09,0.08,2.00E-09,3.5,0.5,-0.14112,0.11693,0.57997
6.00E-09,0.08,2.00E-09,3.5,0.6,-0.17507,0.07999,0.54293
6.00E-09,0.08,2.00E-09,3.5,0.7,-0.2076,0.044515,0.50735
6.00E-09,0.08,2.00E-09,3.5,0.8,-0.23695,0.01231,0.47499
6.00E-09,0.08,2.00E-09,3.5,0.9,-0.26237,-0.015875,0.4466
6.00E-09,0.08,2.00E-09,3.5,1,-0.28506,-0.041262,0.42097
6.00E-09,0.08,2.00E-09,3.5,1.1,-0.30639,-0.065239,0.39674
6.00E-09,0.08,2.00E-09,3.5,1.2,-0.32714,-0.08859,0.37315
6.00E-09,0.08,2.00E-09,3.5,1.3,-0.34764,-0.11168,0.34984
6.00E-09,0.08,2.00E-09,3.5,1.4,-0.36807,-0.13466,0.32665
6.00E-09,0.08,2.00E-09,3.5,1.5,-0.38848,-0.15759,0.30353
6.00E-09,0.08,2.00E-09,3.5,1.6,-0.40889,-0.18051,0.28045
6.00E-09,0.08,2.00E-09,3.5,1.7,-0.42933,-0.20343,0.25739
6.00E-09,0.08,2.00E-09,3.5,1.8,-0.44979,-0.22634,0.23435
6.00E-09,0.08,2.00E-09,3.5,1.9,-0.47028,-0.24925,0.21134
6.00E-09,0.08,2.00E-09,3.5,2,-0.49079,-0.27216,0.18835
6.00E-09,0.08,2.00E-09,3.5,2.1,-0.51132,-0.29507,0.16538
6.00E-09,0.08,2.00E-09,3.5,2.2,-0.53187,-0.31796,0.14244
6.00E-09,0.08,2.00E-09,3.5,2.3,-0.55241,-0.34083,0.11955
6.00E-09,0.08,2.00E-09,3.5,2.4,-0.57289,-0.36362,0.096758
6.00E-09,0.08,2.00E-09,3.5,2.5,-0.59322,-0.38623,0.074168
6.00E-09,0.08,2.00E-09,3.5,2.6,-0.61318,-0.40846,0.051983
6.00E-09,0.08,2.00E-09,3.5,2.7,-0.63245,-0.42999,0.030537
6.00E-09,0.08,2.00E-09,3.5,2.8,-0.65066,-0.45049,0.010177
6.00E-09,0.08,2.00E-09,3.5,2.9,-0.66771,-0.46984,-0.008976
6.00E-09,0.08,2.00E-09,3.5,3,-0.68375,-0.4882,-0.027093
8.00E-09,0.08,2.00E-09,3.5,-1,1.0537,1.219,1.4988
8.00E-09,0.08,2.00E-09,3.5,-0.9,0.95367,1.119,1.3988
8.00E-09,0.08,2.00E-09,3.5,-0.8,0.85368,1.019,1.2989
8.00E-09,0.08,2.00E-09,3.5,-0.7,0.75371,0.91906,1.1989
8.00E-09,0.08,2.00E-09,3.5,-0.6,0.65365,0.81901,1.0988
8.00E-09,0.08,2.00E-09,3.5,-0.5,0.55362,0.71898,0.9988
8.00E-09,0.08,2.00E-09,3.5,-0.4,0.45364,0.61899,0.89881
8.00E-09,0.08,2.00E-09,3.5,-0.3,0.35371,0.51907,0.79889
8.00E-09,0.08,2.00E-09,3.5,-0.2,0.2537,0.41906,0.69888
8.00E-09,0.08,2.00E-09,3.5,-0.1,0.15383,0.31918,0.599
8.00E-09,0.08,2.00E-09,3.5,0,0.058902,0.22401,0.50381
8.00E-09,0.08,2.00E-09,3.5,0.1,-0.0042654,0.15876,0.43841
8.00E-09,0.08,2.00E-09,3.5,0.2,-0.044978,0.11467,0.3941
8.00E-09,0.08,2.00E-09,3.5,0.3,-0.079462,0.076542,0.35578
8.00E-09,0.08,2.00E-09,3.5,0.4,-0.111,0.041394,0.32046
8.00E-09,0.08,2.00E-09,3.5,0.5,-0.13892,0.0099861,0.28885
8.00E-09,0.08,2.00E-09,3.5,0.6,-0.163,-0.017443,0.26118
8.00E-09,0.08,2.00E-09,3.5,0.7,-0.18456,-0.042223,0.23615
8.00E-09,0.08,2.00E-09,3.5,0.8,-0.20488,-0.065677,0.21246
8.00E-09,0.08,2.00E-09,3.5,0.9,-0.22468,-0.088532,0.18942
8.00E-09,0.08,2.00E-09,3.5,1,-0.24429,-0.11113,0.16668
8.00E-09,0.08,2.00E-09,3.5,1.1,-0.26385,-0.13361,0.14411
8.00E-09,0.08,2.00E-09,3.5,1.2,-0.28339,-0.15601,0.12166
8.00E-09,0.08,2.00E-09,3.5,1.3,-0.30291,-0.17833,0.099353
8.00E-09,0.08,2.00E-09,3.5,1.4,-0.32232,-0.20049,0.077258
8.00E-09,0.08,2.00E-09,3.5,1.5,-0.34146,-0.22232,0.055553
8.00E-09,0.08,2.00E-09,3.5,1.6,-0.36002,-0.24354,0.034527
8.00E-09,0.08,2.00E-09,3.5,1.7,-0.37767,-0.26384,0.014516
8.00E-09,0.08,2.00E-09,3.5,1.8,-0.39423,-0.28305,-0.0043101
8.00E-09,0.08,2.00E-09,3.5,1.9,-0.40983,-0.30128,-0.022063
8.00E-09,0.08,2.00E-09,3.5,2,-0.42474,-0.31881,-0.039014
8.00E-09,0.08,2.00E-09,3.5,2.1,-0.43922,-0.3359,-0.055436
8.00E-09,0.08,2.00E-09,3.5,2.2,-0.45348,-0.35273,-0.071523
8.00E-09,0.08,2.00E-09,3.5,2.3,-0.46764,-0.36943,-0.087401
8.00E-09,0.08,2.00E-09,3.5,2.4,-0.48177,-0.38606,-0.10314
8.00E-09,0.08,2.00E-09,3.5,2.5,-0.49592,-0.40266,-0.11878
8.00E-09,0.08,2.00E-09,3.5,2.6,-0.5101,-0.41926,-0.13435
8.00E-09,0.08,2.00E-09,3.5,2.7,-0.52434,-0.43586,-0.14985
8.00E-09,0.08,2.00E-09,3.5,2.8,-0.53863,-0.45247,-0.1653
8.00E-09,0.08,2.00E-09,3.5,2.9,-0.55298,-0.4691,-0.1807
8.00E-09,0.08,2.00E-09,3.5,3,-0.56739,-0.48575,-0.19605
1.00E-08,0.08,2.00E-09,3.5,-1,1.0361,1.1477,1.3355
1.00E-08,0.08,2.00E-09,3.5,-0.9,0.93607,1.0477,1.2355
1.00E-08,0.08,2.00E-09,3.5,-0.8,0.83608,0.94773,1.1355
1.00E-08,0.08,2.00E-09,3.5,-0.7,0.73611,0.84775,1.0355
